Trung bình B,Trung bình G,Trung bình R,Độ lệch chuẩn B,Độ lệch chuẩn G,Độ lệch chuẩn R,Nhãn,URL
174.97397161989795,135.47427056760202,105.96310985331631,42.99871056752581,45.937761345072346,52.22781016758714,cloudy,datasetSky2\cloudy\cloudy128.jpg
125.5495057397959,129.4578483737245,114.31841916454081,60.45203752261631,49.87927326548525,48.35775933369116,cloudy,datasetSky2\cloudy\cloudy129.jpg
146.0016541772959,141.0788424744898,136.0054009885204,49.84299225775175,42.21178488935689,46.99691491455812,cloudy,datasetSky2\cloudy\cloudy13.jpg
216.66202965561223,183.29771205357142,143.45085299744898,16.998524364614017,35.124176916712706,50.67422548571652,cloudy,datasetSky2\cloudy\cloudy130.jpg
150.88502471301018,120.91420200892856,102.67972735969387,28.313070069738966,34.20236906383028,41.58802998766292,cloudy,datasetSky2\cloudy\cloudy131.jpg
104.33298788265306,108.91242825255101,112.40567203443877,52.18875648433512,60.1080306694493,64.69046804195706,cloudy,datasetSky2\cloudy\cloudy132.jpg
101.63406808035714,101.63406808035714,101.63406808035714,52.355614540984185,52.355614540984185,52.355614540984185,cloudy,datasetSky2\cloudy\cloudy133.jpg
128.10010762117346,109.83374521683673,107.30323262117346,62.786267265471956,61.4873795639019,62.09756202088707,cloudy,datasetSky2\cloudy\cloudy134.jpg
121.63950892857142,118.22678172831631,114.01580436862244,66.73381820320368,74.72958964355335,77.0759773420082,cloudy,datasetSky2\cloudy\cloudy135.jpg
141.81180245535714,147.36647002551018,143.22267617984693,61.724946545461314,61.40780239462444,60.79637324955984,cloudy,datasetSky2\cloudy\cloudy136.jpg
111.56873804209182,111.56873804209182,111.56873804209182,47.39522062432033,47.39522062432033,47.39522062432033,cloudy,datasetSky2\cloudy\cloudy137.jpg
120.03545519770407,123.09016262755101,114.15575175382652,49.56796403060567,45.965719610491135,49.764373812893446,cloudy,datasetSky2\cloudy\cloudy138.jpg
104.27070711096938,102.45141103316325,102.00579958545917,62.993958749970446,64.57822827675635,67.24852670324006,cloudy,datasetSky2\cloudy\cloudy139.jpg
184.59243463010202,155.4150390625,127.43138153698979,32.40073491343989,48.37685798460952,61.95571931359281,cloudy,datasetSky2\cloudy\cloudy14.jpg
128.7598254145408,118.87053571428571,114.90577168367346,54.13456560204695,57.45547005067161,58.90981514419199,cloudy,datasetSky2\cloudy\cloudy140.jpg
118.21580038265306,115.51149952168366,111.2600247130102,63.14326798481364,63.46814338629939,62.54761936834486,cloudy,datasetSky2\cloudy\cloudy142.jpg
121.26415019132652,130.0947863520408,130.62878667091834,48.22805585300011,40.12601552674484,37.168359146543736,cloudy,datasetSky2\cloudy\cloudy143.jpg
144.85847815688774,145.76713966836735,144.5796795280612,65.05736590767191,56.8933922766029,56.76985673993111,cloudy,datasetSky2\cloudy\cloudy144.jpg
122.47546635841836,120.89750079719387,114.90945870535714,38.95001247446716,39.66940970644847,39.523691166220694,cloudy,datasetSky2\cloudy\cloudy145.jpg
167.05524553571428,141.42900988520407,119.3890306122449,36.417283368876504,34.13180062229253,32.08749203813741,cloudy,datasetSky2\cloudy\cloudy146.jpg
169.3581393494898,171.09588249362244,171.7653260522959,26.296992465621635,29.33860496032627,31.609038140016118,cloudy,datasetSky2\cloudy\cloudy147.jpg
97.26006457270407,98.60849808673468,96.36314174107142,40.62943348487589,41.21003333443666,42.09456699904838,cloudy,datasetSky2\cloudy\cloudy148.jpg
134.77734375,126.11230468749999,122.46434550382652,61.977642473244124,60.42215106521132,59.426536812649374,cloudy,datasetSky2\cloudy\cloudy149.jpg
141.4047751913265,124.50195312499999,115.74324378188774,49.48029794497061,49.97521902815779,51.993752616038186,cloudy,datasetSky2\cloudy\cloudy150.jpg
140.36844308035714,136.06182238520407,136.15007174744898,64.68878190474962,55.02280013319744,52.63167933363203,cloudy,datasetSky2\cloudy\cloudy151.jpg
113.76568478954081,114.82128906249999,115.52792171556122,46.35444119684422,44.76360867993167,44.00803753519611,cloudy,datasetSky2\cloudy\cloudy152.jpg
111.2610012755102,109.64471061862244,108.10975366709182,48.95303455335678,50.40560161599633,51.56680922518864,cloudy,datasetSky2\cloudy\cloudy153.jpg
127.6797472895408,143.78077168367346,137.42396763392856,80.8899016995977,66.06968212106042,57.23231800461478,cloudy,datasetSky2\cloudy\cloudy154.jpg
115.20834661989795,114.12956393494898,113.06353635204081,57.71838553310569,59.504540600343525,59.976080984842085,cloudy,datasetSky2\cloudy\cloudy155.jpg
95.87332589285714,96.46065848214285,92.36732700892857,64.91195482630384,64.20248120245118,66.09363025811426,cloudy,datasetSky2\cloudy\cloudy156.jpg
184.59243463010202,155.4150390625,127.43138153698979,32.40073491343989,48.37685798460952,61.95571931359281,cloudy,datasetSky2\cloudy\cloudy157.jpg
106.64367426658163,106.64367426658163,106.64367426658163,22.229220374203834,22.229220374203834,22.229220374203834,cloudy,datasetSky2\cloudy\cloudy158.jpg
110.29404496173468,115.90776466836734,112.13861208545917,63.98714764223798,59.766150688778716,60.25798016832751,cloudy,datasetSky2\cloudy\cloudy159.jpg
149.87882653061223,147.7305285395408,146.8740234375,48.92480378182228,51.80198856741781,52.83101895419591,cloudy,datasetSky2\cloudy\cloudy160.jpg
131.69132653061223,122.2765266262755,116.78184789540815,35.5956985615496,38.13671151277179,43.224301549946325,cloudy,datasetSky2\cloudy\cloudy161.jpg
113.25065768494898,99.48678651147958,101.98557079081633,44.71726666628677,34.33783219040446,36.047857826995326,cloudy,datasetSky2\cloudy\cloudy162.jpg
116.86758609693877,116.86758609693877,116.86758609693877,66.27950528264645,66.27950528264645,66.27950528264645,cloudy,datasetSky2\cloudy\cloudy163.jpg
123.63895089285714,102.06196189413265,89.73577008928571,59.15884581087502,48.86216866488495,45.60708666895184,cloudy,datasetSky2\cloudy\cloudy164.jpg
115.12651466836734,119.18927375637755,115.67512356505101,49.07741975573417,58.07704974852234,54.76559169102054,cloudy,datasetSky2\cloudy\cloudy165.jpg
96.40603077168366,107.94884008290815,93.36720742984693,72.2807625051787,55.066280735901145,58.05422836610898,cloudy,datasetSky2\cloudy\cloudy166.jpg
157.63675860969386,151.21755420918367,150.3976203762755,64.51265059121829,58.517022242291496,60.260930170019854,cloudy,datasetSky2\cloudy\cloudy167.jpg
157.96169483418367,134.10202088647958,112.62579719387755,24.37948528586184,32.17458217202021,44.073330547661826,cloudy,datasetSky2\cloudy\cloudy168.jpg
144.65421715561223,139.44610969387753,134.69463488520407,49.9806787979323,42.175113516241616,46.62982762366804,cloudy,datasetSky2\cloudy\cloudy169.jpg
86.47803730867346,99.60309709821428,94.52810108418366,60.02169101252008,64.52414438054883,64.20158811868848,cloudy,datasetSky2\cloudy\cloudy170.jpg
131.51983019770407,100.90068957270407,93.95412149234693,47.63278388238198,47.56420668419088,50.676330267411025,cloudy,datasetSky2\cloudy\cloudy171.jpg
151.22351323341834,153.52389588647958,155.72193877551018,56.08327550203623,51.16971127977954,50.91458075089714,cloudy,datasetSky2\cloudy\cloudy172.jpg
122.32481664540815,101.99525669642857,94.87689333545917,48.652690634836546,46.77417619259552,49.57419064464745,cloudy,datasetSky2\cloudy\cloudy173.jpg
108.97237723214285,99.13450653698979,97.30127949617346,55.66240389174911,43.634002385864406,31.211597755639307,cloudy,datasetSky2\cloudy\cloudy174.jpg
101.41468032525509,81.74469866071428,72.31965481505101,48.73787721017004,50.00631528792278,50.60626504722595,cloudy,datasetSky2\cloudy\cloudy175.jpg
151.77716438137753,145.34526466836735,136.9432597257653,50.13267980312279,49.02422314139663,49.90459238035813,cloudy,datasetSky2\cloudy\cloudy176.jpg
92.97201849489795,88.08432318239795,78.52971540178571,46.282601649442576,45.35757659131922,44.283237639186595,cloudy,datasetSky2\cloudy\cloudy177.jpg
138.17420679209184,131.3890904017857,83.70952248086734,54.33687311598749,44.79284909580658,39.10607908140151,cloudy,datasetSky2\cloudy\cloudy178.jpg
193.9567721619898,166.27804129464283,151.1023397640306,40.62067560353907,37.667866742186234,39.264083809123726,cloudy,datasetSky2\cloudy\cloudy179.jpg
177.0146484375,145.66212930484693,121.46580038265306,28.881897917067352,53.12634134675642,78.36291901505228,cloudy,datasetSky2\cloudy\cloudy18.jpg
139.15064971301018,133.71837133290816,130.9635084502551,49.06491695894541,47.84166054729599,48.78127638940272,cloudy,datasetSky2\cloudy\cloudy180.jpg
129.63054049744898,131.2318638392857,125.11507493622447,65.48177290592409,63.90064990558753,69.52199126576802,cloudy,datasetSky2\cloudy\cloudy181.jpg
107.23899872448979,83.6534797512755,92.16731106505101,49.434345778579086,43.960780977127904,45.709746745490186,cloudy,datasetSky2\cloudy\cloudy182.jpg
109.12886639030611,116.71871014030611,109.96446508290815,68.58545225337797,64.71935216533814,60.482459791805525,cloudy,datasetSky2\cloudy\cloudy183.jpg
87.55755739795917,90.17619977678571,87.58808992346938,48.87028506894472,54.20782439648957,58.08203313755833,cloudy,datasetSky2\cloudy\cloudy184.jpg
111.1395487882653,119.34564333545917,109.5411750637755,78.6261253001006,70.52061639215007,75.83841546952243,cloudy,datasetSky2\cloudy\cloudy185.jpg
121.66749043367346,111.4944993622449,108.99262595663265,52.12843803094876,55.22459045263577,56.391328844970005,cloudy,datasetSky2\cloudy\cloudy186.jpg
104.96183434311223,108.73740433673468,107.17293128188774,49.531971626263086,45.98090931934645,44.47265153551733,cloudy,datasetSky2\cloudy\cloudy187.jpg
143.17799346301018,143.17799346301018,143.17799346301018,43.51388713196634,43.51388713196634,43.51388713196634,cloudy,datasetSky2\cloudy\cloudy188.jpg
123.54392538265306,117.5379862882653,109.74842554209182,51.023458519442286,49.08350924765734,48.98946235861609,cloudy,datasetSky2\cloudy\cloudy189.jpg
111.32932079081631,97.0378866390306,95.40104830994898,50.7028250976266,50.31232550386048,50.39332395771202,cloudy,datasetSky2\cloudy\cloudy19.jpg
102.42293128188774,107.02439413265306,108.51915258290815,60.16766671668038,61.1323207263394,61.04153984739675,cloudy,datasetSky2\cloudy\cloudy190.jpg
103.75639748086734,100.84018255739795,92.2692323022959,59.30610823498507,50.40282633366933,51.294720552911976,cloudy,datasetSky2\cloudy\cloudy191.jpg
106.62478077168366,106.62478077168366,106.62478077168366,52.03343627577015,52.03343627577015,52.03343627577015,cloudy,datasetSky2\cloudy\cloudy192.jpg
133.0378268494898,128.02853954081633,130.58235012755102,58.32549088290212,59.93964351232757,59.19427344191485,cloudy,datasetSky2\cloudy\cloudy193.jpg
136.8611288265306,128.65351961096937,123.15977758290815,28.13345760930981,27.7304336407686,28.11448501821728,cloudy,datasetSky2\cloudy\cloudy194.jpg
131.1745057397959,137.9127272002551,134.56953523596937,55.85344057918453,56.61395239018174,57.0905423528208,cloudy,datasetSky2\cloudy\cloudy195.jpg
104.97199856505101,112.97313456632652,117.5204081632653,59.24043183426935,52.55974260095922,49.833557291838126,cloudy,datasetSky2\cloudy\cloudy196.jpg
70.65967793367346,66.15234375,65.0266262755102,32.316451083164424,32.447117581397265,37.05186700772702,cloudy,datasetSky2\cloudy\cloudy197.jpg
100.05036272321428,114.80462771045917,103.74786750637755,76.22534020851273,64.87960939333715,66.96093552212179,cloudy,datasetSky2\cloudy\cloudy198.jpg
134.11146763392856,120.99445950255101,113.95587531887755,21.764471842082493,20.5699764936873,19.9971639351369,cloudy,datasetSky2\cloudy\cloudy199.jpg
184.1224888392857,158.00502232142856,142.37420280612244,52.822013615924234,46.83053263585001,46.95408082028928,cloudy,datasetSky2\cloudy\cloudy2.jpg
156.04793128188774,125.97727997448979,101.87486049107142,24.811405882608792,37.52365487431859,48.64213915803753,cloudy,datasetSky2\cloudy\cloudy20.jpg
134.4224529655612,126.07485650510203,115.08514030612244,38.799440322839935,36.57736507706217,37.43737710167841,cloudy,datasetSky2\cloudy\cloudy200.jpg
86.0483697385204,90.6134406887755,89.75986527423468,38.11520125590096,41.24404919381048,41.01445378956784,cloudy,datasetSky2\cloudy\cloudy201.jpg
126.96167490433672,130.7516940369898,135.36648995535714,67.2461886682257,69.33530179623884,70.8898315430583,cloudy,datasetSky2\cloudy\cloudy202.jpg
122.56835937499999,120.40314094387755,113.92687739158163,67.53846036868838,63.85460375430393,62.20539954829456,cloudy,datasetSky2\cloudy\cloudy203.jpg
142.2841796875,138.428053252551,130.7225566007653,45.244441958077154,45.483625291391164,47.6040370778622,cloudy,datasetSky2\cloudy\cloudy204.jpg
115.77100605867346,112.47835618622447,106.24960140306122,44.50151573077103,48.693401639010396,51.06117919600995,cloudy,datasetSky2\cloudy\cloudy205.jpg
124.98533163265306,132.75831074617346,131.2398357780612,46.68403644385347,45.9367659324633,44.398868036752624,cloudy,datasetSky2\cloudy\cloudy206.jpg
91.30566406249999,85.1902303890306,74.02851961096938,71.02818573952885,64.19307611747021,63.65484253820905,cloudy,datasetSky2\cloudy\cloudy207.jpg
113.10337611607142,119.00528140943877,116.95149075255101,78.23899168315464,75.87324688873953,72.00320834717427,cloudy,datasetSky2\cloudy\cloudy208.jpg
159.02445392219386,161.24408083545916,146.06082589285714,40.5722938601997,46.42765146367244,47.35867434990286,cloudy,datasetSky2\cloudy\cloudy209.jpg
131.33814971301018,112.27969547193877,77.5696946747449,51.04769944140593,52.101464037796035,53.0092173689697,cloudy,datasetSky2\cloudy\cloudy21.jpg
190.6605349170918,190.48590959821428,189.6793287627551,23.668487137697337,27.2848195287357,28.88824708270094,cloudy,datasetSky2\cloudy\cloudy210.jpg
118.18239795918366,134.5692362882653,161.13171635841834,33.64357236106296,31.94653134251871,35.80514015271797,cloudy,datasetSky2\cloudy\cloudy211.jpg
83.96149553571428,84.04514110331633,87.9788743622449,48.16400354447024,52.69717187418284,53.79988037759614,cloudy,datasetSky2\cloudy\cloudy212.jpg
192.30851403061223,190.15698740433672,187.44108737244898,29.31272375831332,30.616219980675858,31.692363878671564,cloudy,datasetSky2\cloudy\cloudy213.jpg
139.11647002551018,130.5404575892857,145.78828523596937,45.51551445984528,41.35909783246133,47.13318479011851,cloudy,datasetSky2\cloudy\cloudy214.jpg
111.92910953443877,111.92910953443877,111.92910953443877,46.71301963069459,46.71301963069459,46.71301963069459,cloudy,datasetSky2\cloudy\cloudy215.jpg
161.58960459183672,161.58960459183672,161.58960459183672,28.158342317385166,28.158342317385166,28.158342317385166,cloudy,datasetSky2\cloudy\cloudy216.jpg
64.85170200892857,60.269989636479586,57.96733498086734,44.85654605589091,46.76783145709784,50.4434147847443,cloudy,datasetSky2\cloudy\cloudy217.jpg
126.98604910714285,117.92924904336734,110.64126275510203,40.54806791243283,46.736278755964285,51.65044693782802,cloudy,datasetSky2\cloudy\cloudy218.jpg
96.38769531249999,108.90973772321428,104.55570392219387,62.30046835333521,55.23705584308835,52.11647110710045,cloudy,datasetSky2\cloudy\cloudy219.jpg
154.74262595663265,140.56676498724488,99.2065728635204,55.04044457971721,57.409098014020564,49.89535842876535,cloudy,datasetSky2\cloudy\cloudy22.jpg
76.53611288265306,76.91352439413265,64.81259964923468,37.63120556669788,41.255438383759426,45.94290517157908,cloudy,datasetSky2\cloudy\cloudy220.jpg
86.9776985012755,87.82366071428571,86.34779575892857,30.084336853457298,31.190799712843567,32.11600490984204,cloudy,datasetSky2\cloudy\cloudy221.jpg
139.5994100765306,129.17179528061223,130.2819276147959,30.800340197547268,33.669639638465334,36.83102538678437,cloudy,datasetSky2\cloudy\cloudy222.jpg
111.32932079081631,97.0378866390306,95.40104830994898,50.7028250976266,50.31232550386048,50.39332395771202,cloudy,datasetSky2\cloudy\cloudy223.jpg
119.28987962372447,116.58535953443877,112.0335618622449,63.43065816830787,63.884279287545915,63.0356455954047,cloudy,datasetSky2\cloudy\cloudy224.jpg
189.19513313137753,171.81750239158163,160.15232382015304,30.803983062567532,54.63602494879939,73.92565297749469,cloudy,datasetSky2\cloudy\cloudy225.jpg
140.8695591517857,136.38018176020407,128.9238879145408,65.09709855138587,63.48848698281817,62.43138362387555,cloudy,datasetSky2\cloudy\cloudy226.jpg
148.74073262117346,142.77433434311223,137.20603475765304,68.10334948261745,63.904794964313474,63.29696816203106,cloudy,datasetSky2\cloudy\cloudy227.jpg
124.61812420280611,119.13592155612244,110.96440529336734,50.8872748892324,49.28694781529823,49.29165871158952,cloudy,datasetSky2\cloudy\cloudy228.jpg
119.28987962372447,116.58535953443877,112.0335618622449,63.43065816830787,63.884279287545915,63.0356455954047,cloudy,datasetSky2\cloudy\cloudy229.jpg
120.26217713647958,97.2824856505102,70.00209263392857,40.40982952181334,41.02263990021569,41.774125754047994,cloudy,datasetSky2\cloudy\cloudy23.jpg
126.40784438775509,122.14837771045917,120.00454400510203,64.05099788984532,62.71249723007229,63.819679332511285,cloudy,datasetSky2\cloudy\cloudy230.jpg
133.4772799744898,128.0904615752551,133.32955994897958,50.04864583900645,52.345842060482745,55.84675264957477,cloudy,datasetSky2\cloudy\cloudy231.jpg
73.15023118622449,65.4768215880102,59.228136957908156,57.34851134053864,57.09894850477111,57.62245195229025,cloudy,datasetSky2\cloudy\cloudy232.jpg
86.0483697385204,90.6134406887755,89.75986527423468,38.11520125590096,41.24404919381048,41.01445378956784,cloudy,datasetSky2\cloudy\cloudy233.jpg
102.42293128188774,107.02439413265306,108.51915258290815,60.16766671668038,61.1323207263394,61.04153984739675,cloudy,datasetSky2\cloudy\cloudy234.jpg
151.2478874362245,148.87406329719386,148.19052933673467,48.956844423567055,51.91252584611614,53.21780918860344,cloudy,datasetSky2\cloudy\cloudy235.jpg
111.30159837372447,102.90035076530611,99.90613042091836,63.56550448166819,60.33458240033557,59.20714960862103,cloudy,datasetSky2\cloudy\cloudy236.jpg
135.0576171875,119.26426977040815,106.38295200892857,56.83578529175406,56.235513969256196,58.375490362162154,cloudy,datasetSky2\cloudy\cloudy237.jpg
122.74300462372447,104.78539540816325,97.9465481505102,52.98841254398381,47.81367527603716,51.459508428430446,cloudy,datasetSky2\cloudy\cloudy238.jpg
95.88438695790816,88.00564014668366,88.56672512755101,57.986382592656135,56.82037271382493,62.700249132806704,cloudy,datasetSky2\cloudy\cloudy239.jpg
114.6981425382653,100.84665975765306,103.28892299107142,45.02388070704572,34.73831432735028,36.28209414595856,cloudy,datasetSky2\cloudy\cloudy24.jpg
82.17063934948979,82.71261160714285,82.83195153061224,47.14701157498959,52.49565167005448,55.499499240641235,cloudy,datasetSky2\cloudy\cloudy240.jpg
140.95818718112244,122.06190210459182,113.49900350765306,67.246341740302,59.44422953345327,57.8980702819563,cloudy,datasetSky2\cloudy\cloudy241.jpg
155.70928332270407,148.88293207908163,133.79428411989795,42.22828770813762,47.93694338353755,51.64274958786114,cloudy,datasetSky2\cloudy\cloudy242.jpg
81.70762914540816,76.58868781887755,71.38733657525509,41.22353794263508,40.247146672458086,39.127549692805054,cloudy,datasetSky2\cloudy\cloudy243.jpg
119.7092434630102,115.90150669642856,112.75573979591836,47.00706929593766,48.202577787737965,49.45389233472674,cloudy,datasetSky2\cloudy\cloudy244.jpg
73.49065290178571,75.63093909438776,77.2206034757653,34.15826024534766,35.606858445339114,37.388808137386334,cloudy,datasetSky2\cloudy\cloudy245.jpg
132.81873804209184,129.45948262117346,118.38917012117346,60.218457337293856,56.265583447285444,53.930602802003314,cloudy,datasetSky2\cloudy\cloudy246.jpg
90.31116470025509,79.4656210140306,69.53033322704081,57.12947890017545,49.360524206830306,44.62045818278042,cloudy,datasetSky2\cloudy\cloudy247.jpg
49.26660156249999,48.04045758928571,48.509586256377546,25.291595310406848,28.905997265543572,36.47789011736991,cloudy,datasetSky2\cloudy\cloudy248.jpg
92.6526028380102,80.45964205994898,64.2884446747449,47.2911618841018,43.80818613292592,38.13608548380431,cloudy,datasetSky2\cloudy\cloudy249.jpg
60.67434630102041,56.09080038265306,52.01990991709183,55.3409079049334,53.1397455363983,50.416820307213385,cloudy,datasetSky2\cloudy\cloudy250.jpg
103.71179448341836,103.55976961096938,105.26273517219387,50.069626915542216,51.15496312704983,42.85890699545853,cloudy,datasetSky2\cloudy\cloudy251.jpg
102.71823182397958,102.71823182397958,102.71823182397958,53.13897894593876,53.13897894593876,53.13897894593876,cloudy,datasetSky2\cloudy\cloudy252.jpg
119.90198501275509,119.90198501275509,119.90198501275509,60.054231503751275,60.054231503751275,60.054231503751275,cloudy,datasetSky2\cloudy\cloudy253.jpg
99.91468032525509,99.91468032525509,99.91468032525509,66.72421785331028,66.72421785331028,66.72421785331028,cloudy,datasetSky2\cloudy\cloudy254.jpg
89.84616151147958,89.84616151147958,89.84616151147958,58.78861957986368,58.78861957986368,58.78861957986368,cloudy,datasetSky2\cloudy\cloudy255.jpg
130.1358019770408,130.1358019770408,130.1358019770408,47.31312946206314,47.31312946206314,47.31312946206314,cloudy,datasetSky2\cloudy\cloudy256.jpg
100.87950414540815,104.3702766262755,103.5802375637755,50.50628076353825,53.70782220892403,55.12690979101613,cloudy,datasetSky2\cloudy\cloudy257.jpg
121.09221540178571,115.04009885204081,112.90043048469387,42.722161484858155,42.74660021080113,42.58782065246973,cloudy,datasetSky2\cloudy\cloudy258.jpg
112.65860172193877,112.65860172193877,112.65860172193877,61.88511111075286,61.88511111075286,61.88511111075286,cloudy,datasetSky2\cloudy\cloudy259.jpg
50.438695790816325,33.7118144132653,21.88556281887755,32.30195417290298,29.16131394972166,28.241111971859166,cloudy,datasetSky2\cloudy\cloudy260.jpg
97.36870216836734,73.28718909438776,52.55444834183673,43.290357200009446,45.59622240440117,55.26041001910963,cloudy,datasetSky2\cloudy\cloudy261.jpg
45.960419323979586,44.86069036989795,45.213109853316325,33.1297327050775,33.12293331589777,33.787104691079705,cloudy,datasetSky2\cloudy\cloudy262.jpg
82.85975366709182,79.38488520408163,72.12107382015306,36.900226499194744,35.818054354143996,33.14824507988691,cloudy,datasetSky2\cloudy\cloudy263.jpg
43.724190848214285,43.724190848214285,43.724190848214285,27.873444919912078,27.873444919912078,27.873444919912078,cloudy,datasetSky2\cloudy\cloudy264.jpg
68.98246173469387,68.98246173469387,68.98246173469387,51.228174127374054,51.228174127374054,51.228174127374054,cloudy,datasetSky2\cloudy\cloudy265.jpg
83.61595184948979,83.61595184948979,83.61595184948979,49.509496444665196,49.509496444665196,49.509496444665196,cloudy,datasetSky2\cloudy\cloudy266.jpg
59.42596061862245,59.42596061862245,59.42596061862245,46.840988712100724,46.840988712100724,46.840988712100724,cloudy,datasetSky2\cloudy\cloudy267.jpg
104.5359335140306,109.44270169005101,112.29958545918366,64.49798677778371,61.65061568976126,65.42863914692843,cloudy,datasetSky2\cloudy\cloudy268.jpg
67.38984773596938,67.38984773596938,67.38984773596938,38.73421625253461,38.73421625253461,38.73421625253461,cloudy,datasetSky2\cloudy\cloudy269.jpg
141.5087292729592,122.27768255739795,97.39556760204081,20.67614550626442,27.412826396395168,35.92186460401739,cloudy,datasetSky2\cloudy\cloudy27.jpg
51.60224011479591,51.60224011479591,51.60224011479591,25.960972408848793,25.960972408848793,25.960972408848793,cloudy,datasetSky2\cloudy\cloudy270.jpg
128.9256816007653,127.59093989158163,121.28449856505101,32.537602078231004,33.91531374002135,34.865908456892285,cloudy,datasetSky2\cloudy\cloudy271.jpg
